"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"u_intervall_4";"u_intervall_5";"o_intervall_1";"o_intervall_2";"o_intervall_3";"o_intervall_4";"o_intervall_5";"mean_1";"mean_2";"mean_3";"mean_4";"mean_5";"median_1";"median_2";"median_3";"median_4";"median_5"
"Lederberg";185,470930633459;86,4751867418606;16,9377809176628;4,79576826377805;2,62635920458112;367,939852084821;193,906721965588;63,1035854565326;22,579022461381;14,5663375802575;285,845088305548;139,38741424057;36,0579959520574;11,7941991519683;6,91530234985622;287,563690391688;139,063343811809;34,4464443232083;11,1124629738529;6,26579038394586
"Lehen";4109,8326468659;2421,39868183726;618,087875633651;199,429204588199;113,527016110053;5910,0757513203;3454,85870106894;1138,80292585468;428,529667189522;279,831217705697;5021,52298929468;2918,96141580053;856,673379788209;300,483506990644;183,358708125931;5043,52393596809;2898,34063723519;852,935402655907;295,568745654083;179,901081919401
"Lemberg/Föhrich";2330,30315277268;1387,77318396137;350,905606044188;113,10850617075;65,3249553313214;3843,56279379063;2234,9585170215;743,816486003889;278,085825479312;181,90419749155;3195,24623753992;1780,67436942974;513,906946522345;181,919690992465;113,252755515526;3231,89656624221;1763,91040646032;502,93329299882;177,453732581989;109,784185283566
"Lenzhalde";875,238140541507;421,514231958151;97,3701364428599;30,3903008781152;17,7248840337749;1435,27490326724;762,193606362912;235,769535786875;86,317071771655;53,898375576093;1184,91702367482;576,364091016448;157,127241963425;53,8692189501982;32,7224243951112;1200,77690462312;569,945698391584;152,243075161093;52,0528945433206;31,30288919012
"Lindenschulviertel";204,370262531311;210,241738923774;80,882198753186;32,8286102579956;21,333660541218;338,763844452119;271,687702207711;124,459841533749;61,0740744774077;51,1854702503556;273,551752687852;239,851895253569;101,591971721356;45,8713101420729;34,1330701951506;273,790060568561;239,392561253048;101,395354417346;45,5182183194179;33,4457845706546
"Luginsland";993,034709815657;381,805801689455;83,7477406477481;25,9539113473249;13,9914322519662;1731,67548309783;845,373191818748;252,521226803326;94,6089378282661;60,2777771044268;1434,68109089183;583,985955824229;145,94596497037;48,4940254384654;28,8929628751075;1459,83982667526;574,388465738639;137,157468676051;45,2288172401596;26,3941610669063
"Möhringen-Mitte";2002,385100451;1309,00134521416;379,992477472554;133,10302461518;82,941039027983;3390,41244397998;2056,74167139413;763,437417506488;326,216910907119;243,738960341145;2796,22579645511;1659,89863790106;544,622582542233;216,016153498783;147,236829602811;2834,33226342272;1639,95695498426;532,696652101863;210,947905759448;142,597172728223
"Möhringen-Nord";994,609218037355;525,98644868772;133,761488116317;43,0672085292729;24,7425438242728;1841,5471283315;1018,47320102644;349,796001404304;133,526955015872;88,5272720494819;1505,15006210497;750,030312847315;212,553147509236;75,266772181489;46,9997053569857;1525,49790683128;740,314457577034;202,58091411909;70,4552370479744;43,0819420771489
"Möhringen-Ost";2127,18515297954;1031,40964174402;264,506906738248;87,6418075197782;51,1572134459611;3380,00583222339;1822,9517755958;561,571360211086;209,740733273231;130,248286867405;2854,79469284378;1390,246827184;386,131665927779;134,852667414308;82,9741466301263;2896,79410901371;1372,78338390988;374,483793978964;130,521551104711;79,6059932881304
"Möhringen-Süd";1309,37677991109;516,536269313583;119,711917921446;36,9380491094675;21,105867280501;2003,87923950487;968,466434233096;279,926506344958;98,2231826908037;60,9410869964743;1715,03867578598;709,533640803126;183,491687017153;61,8381515617479;37,0978448319938;1735,10656119056;695,493513521275;178,091456723604;59,4309208655413;35,5761110476173
