"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Weißenhof";775,093438225622;331,482138048273;451,644172443869;1373,76759252008;512,278997415339;918,467618371198;1103,32098211736;435,30653042413;630,372487458509;1126,19840336461;442,884775348103;600,304503345674
"Wildpark";3,73816869238135;2,11972892050778;2,74278466398935;6,06331304735212;2,66949801556673;4,72953927811027;4,91078035238129;2,41693791023042;3,67228173738829;4,91252085320698;2,42457467029217;3,65952036775739
"Winterhalde";1336,2835636037;528,812219508606;648,574045491467;2132,51341994599;769,426908486396;1244,83493111764;1786,84996476665;662,143764730553;878,006270502796;1808,92348907312;667,154034197924;849,585431064496
"Wolfbusch";810,334894129495;359,798920054758;480,606748689869;1353,18848934483;519,775111345185;899,196558521271;1107,06815698458;450,152773981403;647,779069034021;1120,026969677;455,155919831556;631,799501747999
"Zazenhausen";618,026546718795;265,876205877332;338,659905694367;944,086937206687;364,029582743242;589,233716760655;792,191884422114;319,375344312991;442,432771264894;800,230620525216;321,684797154002;433,109495040181
"Zuffenhausen-Am Stadtpark";1021,61861124796;400,268725696965;495,093239349403;1559,77309373681;571,090597351029;891,25897031699;1313,84625018318;494,333867729472;656,819882087347;1326,32725387901;498,572985447678;641,93518261614
"Zuffenhausen-Elbelen";205,830886961426;74,9000543522335;85,9535997464695;326,196242583409;112,118616327935;178,359885057777;269,868353516499;95,3731637157127;123,758482767788;273,896755955467;96,0198610340575;119,576526566956
"Zuffenhausen-Frauensteg";485,857009157089;181,733373478089;216,936927266391;761,037056173206;268,187846098466;423,615822488095;636,749014368394;229,192890589639;299,058095041967;645,254187761178;231,025037312291;288,53737777899
"Zuffenhausen-Hohenstein";1260,64519614445;482,309542238153;580,696981853313;1781,85161759983;653,085209595297;961,764947238035;1537,52688788149;573,373816876161;741,09929524235;1548,64251108949;576,447991612065;729,358442822116
"Zuffenhausen-Im Raiser";226,353506598361;112,865597033958;151,127061462401;304,439840446757;134,576667491978;217,986308479045;263,81727360263;124,177572504817;185,005153892553;263,036209281862;124,334313860949;184,69781220118
"Zuffenhausen-Mitte";2296,61402617203;875,45594346315;1065,97686134831;3389,38853003245;1233,34969105579;1867,3758661161;2887,32201828504;1069,92866899323;1397,74931272173;2911,47348930408;1077,6981506462;1368,25221541438
"Zuffenhausen-Mönchsberg";1468,3691720028;556,127858442496;680,965585159475;2397,8077802038;850,640169147841;1377,01542019651;1982,73019025234;720,592131329725;948,677678417935;2009,17021428524;730,734206850584;915,310782127413
"Zuffenhausen-Schützenbühl";652,458056845261;229,86571151471;262,583002335049;978,249339016193;335,96806449377;501,828153955221;828,974534266696;287,490127727791;359,535338005514;837,109989840833;289,746077037024;349,89830034894
