"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Rosenberg";1945,2323020178;1450,67730662736;2218,77165800791;2989,93870965165;1664,05670717447;3281,90573270627;2482,18600952842;1558,1975897072;2719,61640076438;2483,85239804615;1558,18496708044;2705,6155609017
"Rosental";788,877558062431;420,815726034177;473,692984335606;1239,71848917699;527,766600975168;856,370945321948;1011,81663618794;480,841697451672;658,341666360387;1009,23075569595;483,060241645519;657,203220711317
"Rot";2607,34979762055;1207,51134080842;1343,61914504067;3770,70505279374;1537,11717769667;2223,44866341793;3196,28281664795;1385,0266251085;1760,69055824355;3194,49584267243;1391,47153013411;1751,84467663281
"Rotebühl";2848,91555139738;1687,64894857632;2165,9134359662;4085,83356955674;1966,3201676647;3266,79070869566;3491,38452782311;1829,43674549149;2673,1787266854;3501,80761094982;1828,64856380107;2657,94956795757
"Rotenberg";160,441663029438;98,5951635379425;126,608482082888;250,064718102339;118,54895914642;206,857779265117;208,021892776959;109,328412105021;160,64969511802;208,5741599718;109,572622285839;158,529946133046
"Schmidener Vorstadt";1770,41007695612;742,732193249724;772,159838508339;2454,26067940184;944,733773575466;1284,9246893143;2103,33054848924;848,451784347386;1025,21766716338;2098,83136825307;848,86980331921;1024,90211129404
"Schönberg";288,506490226048;180,083224981235;224,83761277793;473,127756004998;218,643467390996;391,665691102683;381,46313534219;201,425309145233;300,111555512577;380,875178796652;202,078586511123;296,780357881247
"Seelberg";2324,72109899253;971,398824247861;972,773867033836;3414,82231482709;1282,97152138758;1801,10026423006;2872,47896519024;1142,5372665691;1367,98376824066;2875,25223447893;1147,10038998258;1355,92736841134
"Siegelberg";176,571681730535;82,570104291402;94,3346461770967;242,177600202763;102,688949843076;145,323288234049;209,760582953415;92,8423116536902;118,397105392895;210,009475852744;93,2383119345523;117,201667912905
"Sillenbuch";1495,69067383293;956,933799523571;1261,68777016528;2341,48290021176;1145,41151138705;2024,42039988253;1913,81278182522;1056,5685980592;1620,61862011558;1903,64067610194;1058,59129189522;1614,40316168469
"Solitude";20,4735055909535;9,81172100780621;11,016165444916;27,0312573781466;11,6541825125308;16,2647642651327;23,6769054331777;10,7021833209698;13,6209112458525;23,7126787295255;10,6798244324178;13,5974784272445
"Sommerrain";657,339090137385;380,943402949695;425,729784328178;1149,91166129877;482,532492993726;837,31848366627;908,092003518608;438,140324973935;615,767671507457;911,941418651775;441,482439478293;607,168937633603
"Sonnenberg";553,125618555661;443,386968475522;655,727039162194;991,867323852045;524,734960313005;1099,85997897944;772,771748131179;484,893088853656;853,335163015165;776,895470862212;485,062668426398;840,19005783112
"Stammheim-Mitte";2103,43723676783;754,560640769802;703,343409667072;3047,91126591862;1057,52698529113;1374,37228046408;2568,23548298957;922,569357978547;1029,19515903188;2575,62096669236;923,57259974422;1011,91482083659
"Stammheim-Süd";1480,72406562579;575,464731135488;555,902669310279;2212,10222024215;798,097104756452;1097,44501655167;1853,52968400709;696,372396135169;800,09791985774;1856,17488243836;702,102489205207;793,664336457778
"Steckfeld";422,825048394747;291,0930270498;388,014117439443;691,331805412437;340,436028639348;640,3655316947;549,842923362816;316,375398445681;508,781678191503;550,439664533229;316,142747739428;505,984803896156
"Steinhaldenfeld";932,246808647566;358,391559493732;339,239142245071;1396,16211171374;503,380345533245;679,547629829181;1159,07416207492;438,519117417329;499,406720507755;1158,75651906088;441,3772211786;495,125204833329
"Sternhäule";62,2037990565685;32,4575365253468;42,1221357312587;81,6155669873964;38,3496213759257;58,2077935386011;72,2114861711205;35,3859021098713;49,4026117190082;72,4073802164591;35,4226037038777;48,9984261903166
"Stöckach";1376,45585034647;688,559170971636;829,055059468174;1856,5698080198;831,055483842896;1217,1698273633;1618,13439221765;758,016104996553;1013,8495027858;1619,19138223744;758,393989121287;1008,13688805423
"Südheim";1229,41330169975;720,621231607214;956,598011156292;1751,46421020847;852,16542709161;1400,03379345097;1495,05393543734;788,654154092566;1166,29191047009;1494,40518619539;789,309168619674;1161,58519263493
"Tränke";55,8450320548758;32,8108133886655;44,5915978173275;78,6674722569717;38,8064594561047;64,4596404439707;67,8852212917071;35,9335037400022;53,1812749682907;68,0514309217022;35,9422159268757;52,8043103894701
"Uhlandshöhe";631,301310871349;347,529409386669;423,023184356737;936,789556154604;421,374794809253;682,862189876715;785,465236327116;387,576783637208;540,957980035676;787,669856707983;388,062827626685;537,137107910545
"Uhlbach";796,909166164762;327,526519877209;324,219078579439;1191,66397221509;444,75676445519;620,743150185842;989,195994326642;393,33329516189;466,470710511469;991,103343905052;395,841378134258;463,182246870115
"Universität";165,079196703524;100,080850675919;137,800588184026;225,733456422349;115,983802767871;191,379100593913;196,55710013632;107,772737306423;163,670162557256;196,320825854893;107,727733232686;162,810056748649
"Untertürkheim";2114,50171675917;922,752130440458;1012,41290457258;2874,10185789137;1161,88227473155;1602,34822360034;2498,65712536567;1045,4943135894;1294,84856104493;2508,09514513888;1045,81967852017;1284,49571729854
"Vaihingen-Mitte";1055,27323386122;862,39107745149;1381,34206799512;1781,66032740396;1005,85314034439;2146,57162249739;1414,14277776283;936,111330060926;1737,74589217625;1419,54989097309;937,662974349303;1726,88868360931
"Veielbrunnen";744,624938122194;267,273854342403;266,979872103319;960,62239500468;341,960729488751;418,317481160085;846,248880944172;306,318237197766;342,432881858062;846,788131966953;306,823274442202;341,591913886887
"Vogelsang";1795,92490522598;1341,20820222566;2108,31212704579;2723,2074910691;1541,44932098296;3038,63023517985;2265,99698248711;1444,95079600702;2540,05222150586;2266,37785772621;1444,28766136034;2526,11651415552
"Waldau";632,185647810995;382,749954580111;493,763332651987;968,664515438996;462,669131473602;788,704513271586;804,589540853009;424,923539805091;627,4869193419;805,524168381677;426,282389021345;621,202220390331
"Wallgraben-Ost";96,7456914867759;53,2768419790854;69,5664758087231;127,99015470584;62,6438997653892;96,8698783402889;112,244103471435;58,1742829112719;82,5816136172927;112,383941997362;58,230538805446;82,1826683819473
"Wallgraben-West";106,414253218568;60,9675795216242;81,1990858377459;146,223035280735;72,1762275854643;115,91360662198;126,132512345048;66,7590886333382;97,1083990216139;126,494756503206;66,8789644872357;96,4151465500496
"Wangen";2515,89253192678;1070,93312147468;1157,89286232184;3473,04942544313;1363,67587062473;1872,89016079593;2987,60821373289;1228,2422920778;1499,14949418931;2988,04041745289;1231,27232109117;1497,35858089523
"Wasen";21,5585918135903;7,5196130465001;7,69696494843512;27,5543256752738;9,89927301216854;11,8146658936783;24,6815460919607;8,71411144982397;9,60434245821533;24,7450443225302;8,71638052431719;9,5509765711361
"Weilimdorf";4402,9337580237;2059,24452028083;2325,37521708663;6280,94559162983;2603,87620789483;3774,97009939803;5390,83029998;2347,38561720573;2977,78408281427;5385,76980311705;2353,36727683739;2970,33289675478
"Weilimdorf-Nord";175,804713300636;71,6442342625557;70,2900651732914;247,845930361373;92,5104702145701;124,375849325551;212,132292258711;82,6417683461147;96,225939395174;211,914983338926;82,90243564659;95,9185966046052
