"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Wildpark";3,55310695838706;2,19003606607192;2,72682257086772;5,9847391017993;2,79569710803119;4,83770304457939;4,87047651768362;2,50919602007836;3,62032746223802;4,9037884609982;2,51976558455866;3,57769179937112
"Winterhalde";1370,63920491169;510,931944795291;537,681649525763;2266,48737373294;793,920044956262;1178,86098327202;1871,76449416718;661,024617852667;794,21088798015;1900,23920388008;661,352231438849;766,785473567802
"Wolfbusch";743,685027977231;348,858899106423;368,620164633239;1479,38607764844;533,783976292087;971,022385063125;1148,10935701347;450,115060836987;606,775582149538;1168,84098514936;452,449372192294;584,263267848463
"Zazenhausen";578,285536606833;260,627090969059;286,868368156887;998,736727390343;378,807028376266;613,985105529033;797,310313867592;325,917766295067;430,771919837341;799,869675821531;327,941378268447;425,446855876622
"Zuffenhausen-Am Stadtpark";924,403789908531;405,061385859128;467,033967725862;1588,85625247695;597,946871733438;945,507129807612;1308,63107851828;509,099846799379;647,269074682343;1330,05103492352;509,542909973485;630,102703665454
"Zuffenhausen-Elbelen";197,252294967482;75,7152809268261;81,8941706895755;329,080286089595;117,708245388475;177,411820898662;272,397290897214;97,6104635762555;118,992245526531;277,330542146987;97,9417035492628;114,579427317097
"Zuffenhausen-Frauensteg";447,394042314381;185,417766790057;206,985510783422;766,529707656689;281,187111875321;439,707634772544;631,333324555518;236,371326394735;297,295349049747;641,725290790385;237,336398691575;287,654639456771
"Zuffenhausen-Hohenstein";1147,70797879622;494,235889158178;554,585364465447;1786,27836339831;687,444048564107;1031,3487332038;1506,84764397909;595,930820292291;749,221535728616;1517,15335813098;597,906086994549;739,403337253484
"Zuffenhausen-Im Raiser";174,57468086487;116,159424631274;149,305998647123;305,543220071257;139,920576405583;272,639137315007;239,543364504642;128,571373600426;204,885261894932;239,841421035391;128,814881921994;202,673686998646
"Zuffenhausen-Mitte";2252,54264552568;827,344867715644;839,31941398481;3672,12530903977;1262,69520967716;1834,82065703899;3066,4462472316;1058,11557611665;1230,43817665175;3093,48063144754;1056,49226277684;1201,10298104534
"Zuffenhausen-Mönchsberg";1233,33226948208;578,466303065203;673,023525155401;2368,11495954834;899,149736656757;1587,54902580424;1854,62891664423;761,355675262936;1036,01540809283;1884,41603327787;770,691207939058;993,903081475871
"Zuffenhausen-Schützenbühl";603,781070431479;225,740764523298;217,024453167126;1029,3033479676;353,057205341171;526,350992969342;839,751466696901;292,622753064826;343,625780238273;849,743668135567;293,062193765607;333,937008950466
